grid_id,luas_hijau_m2,luas_bangunan_m2,panjang_jalan_m,index_right,kecamatan,rasio_hijau_bangunan,rasio_jalan_bangunan,emisi_score,kategori_emisi,prediksi_kategori
1656,0.0,131560.4606561733,1300.183681049753,1555.0,Kalibagor,0.0,0.009882709378301085,0.40395124830936346,Sedang,1
1657,0.0,201120.3223990737,2183.592522583749,1555.0,Kalibagor,0.0,0.010857091115635018,0.6308267053636822,Sedang,2
1658,0.0,250000.0,3553.518778860092,1555.0,Kalibagor,0.0,0.01421401825936733,0.8410763623362055,Tinggi,2
1659,17493.86281180013,113290.53530872957,1464.681116966582,1555.0,Kalibagor,0.15441456207763263,0.01292842499640591,0.36512208959941145,Sedang,1
1686,42606.177272035486,0.0,0.0,1571.0,Somagede,42606.177272035486,0.0,-0.014957315852103529,Rendah,0
1687,66933.25103222902,0.0,0.0,1571.0,Somagede,66933.25103222902,0.0,-0.023497573375452347,Rendah,0
1688,106727.8257500483,0.0,286.62472727151777,1571.0,Somagede,106727.8257500483,286.62472727151777,-0.018022577936925153,Rendah,0
1689,103749.298612962,0.0,362.0810916994664,1571.0,Somagede,103749.298612962,362.0810916994664,-0.011857806147251716,Rendah,0
1690,228336.53029151328,0.0,0.0,1571.0,Somagede,228336.53029151328,0.0,-0.08015977547897024,Rendah,0
1691,54532.27399432208,5518.58886115904,0.0,1571.0,Somagede,9.879771005783034,0.0,-0.005899528632149412,Rendah,0
1692,172089.38687497046,458.71484902791855,0.0,1571.0,Somagede,374.3394133099221,0.0,-0.05931275361671335,Rendah,0
1693,58817.45040837681,84097.17750485789,743.0541220858701,1571.0,Somagede,0.6993903096767972,0.008835555586718249,0.23159445119495067,Rendah,0
1694,24534.75700369851,13561.812596192263,126.35047229559392,1571.0,Somagede,1.8089726470589589,0.009315949136616885,0.03250695548963754,Rendah,0
1694,24534.75700369851,13561.812596192263,126.35047229559392,1555.0,Kalibagor,1.8089726470589589,0.009315949136616885,0.03250695548963754,Rendah,0
1695,238229.13489445968,11770.86510554034,574.417838658031,1571.0,Somagede,20.237161465801957,0.04879582237038084,-0.01641290079370636,Rendah,0
1695,238229.13489445968,11770.86510554034,574.417838658031,1555.0,Kalibagor,20.237161465801957,0.04879582237038084,-0.01641290079370636,Rendah,0
1696,250000.0,0.0,1036.4142567411118,1571.0,Somagede,250000.0,1036.4142567411118,-0.017452258157238068,Rendah,0
1696,250000.0,0.0,1036.4142567411118,1555.0,Kalibagor,250000.0,1036.4142567411118,-0.017452258157238068,Rendah,0
1697,249868.94576186984,131.05423813015958,500.5656910381701,1555.0,Kalibagor,1892.1690761305663,3.790606784954424,-0.053444901711205674,Rendah,0
1698,43760.58011410014,120091.50369709772,712.786555079627,1555.0,Kalibagor,0.3643906052993523,0.005935312639308834,0.32121293000989104,Rendah,1
1699,33347.413952020586,0.0,0.0,1555.0,Kalibagor,33347.413952020586,0.0,-0.011706936300492621,Rendah,0
1700,3802.5911768568585,1618.9213223319537,0.0,1555.0,Kalibagor,2.347392508781135,0.0,0.0025504587536005004,Rendah,0
1701,26040.77772728728,63427.83302696736,533.34728107812,1555.0,Kalibagor,0.41055110877123974,0.0084085936257311,0.17926780780070944,Rendah,0
1702,0.0,2254.232344590198,127.43636790593732,1555.0,Kalibagor,0.0,0.056506979518819375,0.014055707815986394,Rendah,0
1703,2878.178454829132,13012.75357099092,661.7452771882098,1555.0,Kalibagor,0.22116435808688636,0.05084968557137215,0.07511436930265546,Rendah,0
1704,0.0,0.0,0.0,1555.0,Kalibagor,0.0,0.0,0.0,Rendah,0
1705,0.0,0.0,0.0,1555.0,Kalibagor,0.0,0.0,0.0,Rendah,0
1727,24427.282581445164,13633.424933630406,685.3102063135417,1571.0,Somagede,1.791588768895805,0.050263227796514466,0.0706376487049573,Rendah,0
1728,38672.31908022736,574.6447458754171,680.6757006902869,1571.0,Somagede,67.18087736806504,1.1824579405395996,0.03398142666918212,Rendah,0
1729,0.0,35041.20697604314,322.39647883935606,1571.0,Somagede,0.0,0.009200233280391408,0.10597066766887685,Rendah,0
1730,0.0,174.40483566951576,0.0,1571.0,Somagede,0.0,0.0,0.0004185699313271125,Rendah,0
1731,0.0,60004.20508825159,349.75143041017213,1571.0,Somagede,0.0,0.005828684859851432,0.167737445365179,Rendah,0
1732,0.0,156110.5600559141,1384.2237268189383,1571.0,Somagede,0.0,0.00886688805315349,0.468572718236107,Sedang,1
1733,0.0,22948.769936565863,101.01131557396158,1571.0,Somagede,0.0,0.004401408635169814,0.061929663969629366,Rendah,0
1734,7113.4537457159895,76968.74072670747,950.1325776228784,1571.0,Somagede,0.09241883470769853,0.012344235132562881,0.2466861372568519,Rendah,0
1735,0.0,146921.5576499607,1504.0179675394538,1571.0,Somagede,0.0,0.010236807686963487,0.4546463132884813,Sedang,1
1736,0.0,64426.978331882936,391.9742598892624,1571.0,Somagede,0.0,0.006083913697712433,0.18121655107383708,Rendah,0
1737,0.0,85626.90920097283,878.3096138377737,1571.0,Somagede,0.0,0.010257282024442973,0.26509027355449566,Rendah,0
1737,0.0,85626.90920097283,878.3096138377737,1555.0,Kalibagor,0.0,0.010257282024442973,0.26509027355449566,Rendah,0
1738,0.0,107701.6520715632,1275.5793144799368,1571.0,Somagede,0.0,0.011843527433589806,0.34502112079539127,Sedang,1
1738,0.0,107701.6520715632,1275.5793144799368,1555.0,Kalibagor,0.0,0.011843527433589806,0.34502112079539127,Sedang,1
1739,6197.774823745242,92399.19142651653,1045.217766076508,1571.0,Somagede,0.06707534614443057,0.011311857150293272,0.29049132340239325,Rendah,0
1739,6197.774823745242,92399.19142651653,1045.217766076508,1555.0,Kalibagor,0.06707534614443057,0.011311857150293272,0.29049132340239325,Rendah,0
1740,0.0,34430.086988238734,790.8970113301789,1571.0,Somagede,0.0,0.022970434003444045,0.1362881227964427,Rendah,0
1740,0.0,34430.086988238734,790.8970113301789,1555.0,Kalibagor,0.0,0.022970434003444045,0.1362881227964427,Rendah,0
1741,0.0,53436.04715091946,996.214698855838,1555.0,Kalibagor,0.0,0.01864277223332122,0.19583146167639415,Rendah,0
1742,0.0,190452.35428169207,2679.6973483290644,1555.0,Kalibagor,0.0,0.014070097943067095,0.6388805593009987,Sedang,2
1743,0.0,37666.50385389578,610.5353493246114,1555.0,Kalibagor,0.0,0.01620854282494396,0.1318193485527502,Rendah,0
1744,0.0,15905.662688064396,156.4540156576952,1555.0,Kalibagor,0.0,0.009835753654039001,0.048787632532700145,Rendah,0
1745,0.0,242378.6900139078,2228.214176583022,1555.0,Kalibagor,0.0,0.009193072969336526,0.7328736256314851,Tinggi,2
1746,0.0,145275.5990074581,1091.7084152843418,1555.0,Kalibagor,0.0,0.007514688688632479,0.4227240144822527,Sedang,1
1747,0.0,84377.37045228845,1146.4369551771997,1555.0,Kalibagor,0.0,0.013586858208235365,0.28028175867156513,Rendah,0
1748,4161.683400448949,29281.71750322808,597.8724307367996,1555.0,Kalibagor,0.1421208055567306,0.0204172454510375,0.10937586100676171,Rendah,0
1749,169267.41099355428,41156.27337565118,384.57357798585815,1555.0,Kalibagor,4.112697394907934,0.00934400037815366,0.06544202097785737,Rendah,0
1766,56148.28720069149,0.0,0.0,1571.0,Somagede,56148.28720069149,0.0,-0.019711406185379237,Rendah,0
1767,90807.463134438,145009.73614000727,1234.717392328433,1571.0,Somagede,0.6262120002395117,0.008514661915351692,0.399909149678453,Sedang,1
1768,215299.0271113542,34700.9728886458,486.1170939900595,1571.0,Somagede,6.204230168763639,0.014008341702932775,0.04067845418089165,Rendah,0
1769,237343.5907489374,12656.409251062616,598.0115679794706,1571.0,Somagede,18.751356303740586,0.047245969227807515,-0.01237607236496159,Rendah,0
1770,139406.89840811776,79298.7368213892,866.4710571975089,1571.0,Somagede,1.757974288390275,0.0109265313092918,0.20015940894342005,Rendah,1
1771,37376.28156885169,113344.27565281183,621.4988103256239,1571.0,Somagede,0.32975597221483727,0.005483235245104863,0.30106775065240843,Rendah,1
1771,37376.28156885169,113344.27565281183,621.4988103256239,1555.0,Kalibagor,0.32975597221483727,0.005483235245104863,0.30106775065240843,Rendah,1
1772,5406.953055606095,93.73027803075752,0.0,1571.0,Somagede,57.07734810881203,0.0,-0.0016732120629522247,Rendah,0
1772,5406.953055606095,93.73027803075752,0.0,1555.0,Kalibagor,57.07734810881203,0.0,-0.0016732120629522247,Rendah,0
1773,94.48579379422124,0.0,0.0,1571.0,Somagede,94.48579379422124,0.0,-3.3170163384840395e-05,Rendah,0
1773,94.48579379422124,0.0,0.0,1555.0,Kalibagor,94.48579379422124,0.0,-3.3170163384840395e-05,Rendah,0
1774,41165.62725098768,26360.161844301823,583.1061426749253,1571.0,Somagede,1.5616014003527678,0.022119895402143225,0.08837178010936221,Rendah,0
1774,41165.62725098768,26360.161844301823,583.1061426749253,1555.0,Kalibagor,1.5616014003527678,0.022119895402143225,0.08837178010936221,Rendah,0
1775,72489.83203528175,0.0,0.0,1555.0,Kalibagor,72489.83203528175,0.0,-0.0254482655624045,Rendah,0
1776,35142.70887464582,1677.2477502567242,587.5413939374572,1555.0,Kalibagor,20.940119758402762,0.3500921683628535,0.031548325219283246,Rendah,0
1777,134603.37914595878,0.0,0.0,1555.0,Kalibagor,134603.37914595878,0.0,-0.04725383466795979,Rendah,0
1778,63574.73877916337,0.0,0.0,1555.0,Kalibagor,63574.73877916337,0.0,-0.022318534752918284,Rendah,0
1779,0.0,0.0,0.0,1555.0,Kalibagor,0.0,0.0,0.0,Rendah,0
1780,0.0,1137.838858162654,163.40593579649178,1555.0,Kalibagor,0.0,0.143484685849342,0.013816631119105463,Rendah,0
1781,31579.06054614,63700.10052924078,800.6853925985223,1555.0,Kalibagor,0.4957380686326484,0.01256941223850572,0.1961138017421851,Rendah,0
1782,0.0,104.99638855125676,0.0,1555.0,Kalibagor,0.0,0.0,0.00025199032456171795,Rendah,0
1800,61384.551394451184,155722.07965057527,787.8182980802287,1571.0,Somagede,0.3941904535422179,0.005059097854011124,0.40562922588874395,Sedang,1
1801,32967.68190623069,76900.7525114305,493.57632833902267,1571.0,Somagede,0.42869870750124256,0.006418271524639944,0.20647277615286777,Rendah,0
1802,0.0,11031.290622779565,0.0,1571.0,Somagede,0.0,0.0,0.026474991594704577,Rendah,0
1803,0.0,129662.0731760197,930.3048876375046,1571.0,Somagede,0.0,0.007174786659379891,0.3743017214974536,Sedang,1
1804,0.0,46259.35989075579,664.1438251333211,1571.0,Somagede,0.0,0.014356650633538132,0.15607904096688713,Rendah,0
1805,0.0,125677.5725616152,1101.4641106159083,1571.0,Somagede,0.0,0.008764136066837522,0.37635078761951,Sedang,1
1806,0.0,166768.12603168993,1586.0361069427177,1555.0,Kalibagor,0.0,0.0095103700827774,0.5078421832184321,Sedang,1
1807,0.0,107989.74160223053,1009.1976720755932,1571.0,Somagede,0.0,0.009345224017377694,0.3276405989545479,Rendah,1
1807,0.0,107989.74160223053,1009.1976720755932,1555.0,Kalibagor,0.0,0.009345224017377694,0.3276405989545479,Rendah,1
1808,0.0,6755.308646945685,0.0,1571.0,Somagede,0.0,0.0,0.016212675901966036,Rendah,0
1808,0.0,6755.308646945685,0.0,1555.0,Kalibagor,0.0,0.0,0.016212675901966036,Rendah,0
1809,0.0,0.0,0.0,1571.0,Somagede,0.0,0.0,0.0,Rendah,0
1809,0.0,0.0,0.0,1555.0,Kalibagor,0.0,0.0,0.0,Rendah,0
1810,0.0,92153.68304197112,797.7585448861994,1571.0,Somagede,0.0,0.0086567336412287,0.2752897011582305,Rendah,0
1810,0.0,92153.68304197112,797.7585448861994,1555.0,Kalibagor,0.0,0.0086567336412287,0.2752897011582305,Rendah,0
1811,0.0,16770.10956742082,102.863529750783,1571.0,Somagede,0.0,0.006133376526893807,0.04722659680342111,Rendah,0
1811,0.0,16770.10956742082,102.863529750783,1555.0,Kalibagor,0.0,0.006133376526893807,0.04722659680342111,Rendah,0
1812,9196.873946137215,14503.952082365126,207.1850829028541,1571.0,Somagede,0.6340506258768424,0.014283748179681767,0.04563659835743901,Rendah,0
1812,9196.873946137215,14503.952082365126,207.1850829028541,1555.0,Kalibagor,0.6340506258768424,0.014283748179681767,0.04563659835743901,Rendah,0
1813,12444.398404686006,43869.952769347125,723.0660803457772,1571.0,Somagede,0.283659178092457,0.016481658926974285,0.14997317810954344,Rendah,0
1813,12444.398404686006,43869.952769347125,723.0660803457772,1555.0,Kalibagor,0.283659178092457,0.016481658926974285,0.14997317810954344,Rendah,0
1814,0.0,29579.59126554019,957.0617094589902,1555.0,Kalibagor,0.0,0.03235438064329417,0.13591996909421183,Rendah,0
1815,0.0,159562.45090900382,1396.5252618276218,1555.0,Kalibagor,0.0,0.008752162565248323,0.47769178714225247,Sedang,1
1816,0.0,41110.68379205989,1323.7775625689485,1555.0,Kalibagor,0.0,0.03219954622302812,0.18847331450994737,Rendah,0
1817,0.0,97843.15981394464,1193.5760046248035,1555.0,Kalibagor,0.0,0.012198745504018282,0.31579754374829155,Rendah,0
1818,0.0,21796.9277573606,26.050102618678988,1555.0,Kalibagor,0.0,0.0011950724357219018,0.05407971533055429,Rendah,0
1819,0.0,24926.27664276199,426.8293264251079,1555.0,Kalibagor,0.0,0.017122982688485718,0.08877989288223792,Rendah,0
1820,0.0,65593.96489632016,1220.500979501374,1555.0,Kalibagor,0.0,0.018606626002933398,0.24022643681505845,Rendah,0
1837,112620.88310931405,3887.3406543399938,34.96175154664012,1571.0,Somagede,28.96373880812413,0.00899143224697079,-0.02783519945730007,Rendah,0
1838,26085.496986050184,87643.77801850831,1042.676442728772,1571.0,Somagede,0.297627509314264,0.01189661798799451,0.2719241880810385,Rendah,0
1839,99345.20334977291,62662.38147049434,449.9451910270841,1571.0,Somagede,1.5853789089972836,0.007180352870662512,0.14603830810692103,Rendah,0
1840,7392.022268439783,0.0,0.0,1571.0,Somagede,7392.022268439783,0.0,-0.0025950418210226468,Rendah,0
1841,192489.36881520663,39750.9487367614,991.8755977250472,1571.0,Somagede,4.842262453342276,0.024951621976906774,0.09511770408504008,Rendah,0
1842,226382.664809384,12679.276166147578,0.0,1571.0,Somagede,17.85313362604482,0.0,-0.04904371078547608,Rendah,0
1843,194285.82626912164,52574.47368368482,416.6612896206868,1571.0,Somagede,3.6953699635313466,0.007925012566267849,0.08623953540175365,Rendah,0
1844,51237.73540716544,172393.76052609566,1088.110455842863,1571.0,Somagede,0.29721167424580464,0.006311737389943206,0.4695757391959561,Sedang,1
1844,51237.73540716544,172393.76052609566,1088.110455842863,1555.0,Kalibagor,0.29721167424580464,0.006311737389943206,0.4695757391959561,Sedang,1
1845,8006.336659167483,235716.8839386323,1980.6521994989648,1571.0,Somagede,0.03396575824196642,0.008402638639054707,0.6972794868701198,Tinggi,2
1845,8006.336659167483,235716.8839386323,1980.6521994989648,1555.0,Kalibagor,0.03396575824196642,0.008402638639054707,0.6972794868701198,Tinggi,2
1846,0.0,89157.76543815003,673.4823037848471,1571.0,Somagede,0.0,0.007553741917299716,0.25966834600003785,Rendah,0
1846,0.0,89157.76543815003,673.4823037848471,1555.0,Kalibagor,0.0,0.007553741917299716,0.25966834600003785,Rendah,0
1847,0.0,0.0,0.0,1571.0,Somagede,0.0,0.0,0.0,Rendah,0
1847,0.0,0.0,0.0,1555.0,Kalibagor,0.0,0.0,0.0,Rendah,0
1848,42875.79758068855,82758.21241333339,837.9366031671576,1571.0,Somagede,0.5180788498390883,0.010124994894612568,0.24041446361642305,Rendah,0
1848,42875.79758068855,82758.21241333339,837.9366031671576,1555.0,Kalibagor,0.5180788498390883,0.010124994894612568,0.24041446361642305,Rendah,0
1849,169384.224254602,21901.81750564318,210.9670491886402,1571.0,Somagede,7.733444531095636,0.009631959410440476,0.007412643177188531,Rendah,0
1849,169384.224254602,21901.81750564318,210.9670491886402,1555.0,Kalibagor,7.733444531095636,0.009631959410440476,0.007412643177188531,Rendah,0
1850,115092.14317597762,51652.2377023722,381.20094349272006,1555.0,Kalibagor,2.228169003444521,0.007380000953458397,0.10942218584395967,Rendah,0
1851,151533.16883256703,11839.677241577365,258.502758316784,1571.0,Somagede,12.797677509566203,0.02183175447170177,-0.0072446788353093955,Rendah,0
1852,44411.84439689141,0.0,0.0,1571.0,Somagede,44411.84439689141,0.0,-0.015591212982507582,Rendah,0
1853,0.0,0.0,0.0,1555.0,Kalibagor,0.0,0.0,0.0,Rendah,0
1854,31467.88434667101,1785.8954615811945,306.4778248932484,1555.0,Kalibagor,17.610366707644776,0.17151413246192432,0.014031172723160306,Rendah,0
1855,75950.82171057128,95121.89798867934,1750.0357687560827,1555.0,Kalibagor,0.7984494093063719,0.01839762881240599,0.3203547523289242,Rendah,1
1870,0.0,115510.09298558989,989.7061768945392,1571.0,Somagede,0.0,0.008568061744667293,0.34436702290013343,Sedang,1
1871,0.0,96126.17358473522,870.6439593259552,1571.0,Somagede,0.0,0.00905720959909937,0.28976835191895906,Rendah,0
1872,0.0,32528.926516862364,168.30942075680989,1571.0,Somagede,0.0,0.005173987118279048,0.08948760367236533,Rendah,0
1873,0.0,81885.32798270692,545.7437927644745,1571.0,Somagede,0.0,0.006664650940016835,0.23354849601937322,Rendah,0
1874,0.0,89609.20793835347,1112.070047085286,1571.0,Somagede,0.0,0.01241008220682095,0.29050658953007746,Rendah,0
1875,54635.23311141737,172564.81454243234,2333.3163786345526,1571.0,Somagede,0.3166051935389733,0.013521312925282844,0.5532711324165265,Sedang,1
1876,0.0,25120.689371432425,132.43110332338605,1571.0,Somagede,0.0,0.005271584301730218,0.06927383932660001,Rendah,0
1877,0.0,0.0,368.0929524750565,1571.0,Somagede,0.0,368.0929524750565,0.024972259590055893,Rendah,0
1878,0.0,151212.00524414386,2020.5105750801056,1571.0,Somagede,0.0,0.013362015865089458,0.4999833746266428,Sedang,1
1879,0.0,47219.42917974929,809.359250857853,1571.0,Somagede,0.0,0.017140023183121567,0.1682349414235789,Rendah,0
1892,250000.0,0.0,0.0,1571.0,Somagede,250000.0,0.0,-0.08776494871038774,Rendah,0
1893,250000.0,0.0,0.0,1571.0,Somagede,250000.0,0.0,-0.08776494871038774,Rendah,0
1894,250000.0,0.0,0.0,1571.0,Somagede,250000.0,0.0,-0.08776494871038774,Rendah,0
1895,250000.0,0.0,0.0,1571.0,Somagede,250000.0,0.0,-0.08776494871038774,Rendah,0
1896,250000.0,0.0,0.0,1571.0,Somagede,250000.0,0.0,-0.08776494871038774,Rendah,0
1897,250000.0,0.0,0.0,1571.0,Somagede,250000.0,0.0,-0.08776494871038774,Rendah,0
1898,129998.53678742316,0.0,0.0,1571.0,Somagede,129998.53678742316,0.0,-0.04563725965429459,Rendah,0
1899,68345.24690865297,0.0,0.0,1571.0,Somagede,68345.24690865297,0.0,-0.023993268358146858,Rendah,0
1900,170300.7098295989,79699.29017040107,234.661029798546,1571.0,Somagede,2.1367639875023294,0.0029442932929959888,0.14741173479025538,Rendah,1
1901,25635.425696172173,153774.97761710288,515.6276798395068,1571.0,Somagede,0.16670630935609163,0.003353109424694426,0.3950402524076252,Sedang,1
1902,102861.45926916298,3399.197684567732,539.3886623040431,1571.0,Somagede,30.251611468360785,0.1586345007974487,0.008640867535363389,Rendah,0
1914,0.0,0.0,0.0,1571.0,Somagede,0.0,0.0,0.0,Rendah,0
1915,21830.85816366989,114829.60563316446,493.0531796124994,1571.0,Somagede,0.1901135855140424,0.004293743613854978,0.30137585899325814,Rendah,1
1916,19495.6917975975,76439.1241441074,767.316692551911,1571.0,Somagede,0.25504526602865785,0.01003814032412272,0.22866551288961667,Rendah,0
1917,53547.933180617816,85895.52978528105,624.9430368291618,1571.0,Somagede,0.6234004250750723,0.007275532997565287,0.2297474715069977,Rendah,0
1918,20808.87187554416,9914.599229754022,427.78473131635,1571.0,Somagede,2.0985995292248583,0.043142599998665154,0.045511669742752364,Rendah,0
1919,78309.79917144572,24688.361697930977,1211.9826093143745,1571.0,Somagede,3.171803310654574,0.04908926460484158,0.11398405427318119,Rendah,0
1920,0.0,82013.63776229025,809.6824755524442,1571.0,Somagede,0.0,0.009872414213414114,0.25176263629396395,Rendah,0
1921,0.0,101288.7028930111,838.5888345475103,1571.0,Somagede,0.0,0.008279112393421505,0.2999836804320796,Rendah,0
1922,36967.73788832166,131977.1022388792,1710.202396679898,1571.0,Somagede,0.2801050875955951,0.01295822843083807,0.41978989594948996,Sedang,1
1923,39194.39767586753,47785.98173197389,333.0065326432248,1571.0,Somagede,0.8201898562185791,0.006968561741584377,0.12351823760751157,Rendah,0
1943,0.0,57275.39343668304,435.1087408591183,1571.0,Somagede,0.0,0.007596650465433287,0.1669791568646279,Rendah,0
1944,0.0,24955.92011500528,256.9120218123942,1571.0,Somagede,0.0,0.010294219824742178,0.07732346214022204,Rendah,0
1945,130.18475660520963,29713.505967949885,801.7327209273212,1571.0,Somagede,0.004381185295344541,0.026981189651682967,0.125657790073682,Rendah,0
1946,5927.443983130104,27251.532112830915,177.67288195417666,1571.0,Somagede,0.2175006696107835,0.006519499957603041,0.07537625891176433,Rendah,0
1947,63686.952693649495,64467.6685421634,870.2827458031088,1571.0,Somagede,0.9878744843628552,0.013499313162236813,0.19140580964700044,Rendah,0
1967,125383.92047570938,124616.07952429065,522.4327296493765,1571.0,Somagede,1.0061535782602677,0.00419230439072794,0.29050316078798666,Rendah,1
1968,210842.1973198728,39122.74267804664,0.0,1571.0,Somagede,5.389111135274435,0.0,0.019875988315428195,Rendah,0
1969,223058.1356561611,257.1444169507509,296.9893246187322,1571.0,Somagede,864.0827420982589,1.1504774270419034,-0.05754117077549049,Rendah,0
1970,9554.57728231218,13550.46748240133,837.5215258096417,1571.0,Somagede,0.7050584960426074,0.06180301335610277,0.08598612114765497,Rendah,0
1990,0.0,91783.1163341586,894.6759847446447,1571.0,Somagede,0.0,0.009747612337274088,0.2809754432453237,Rendah,0
1991,0.0,35167.247820311706,921.8850426939932,1571.0,Somagede,0.0,0.026213561943838188,0.14694382643936504,Rendah,0
1992,0.0,187650.5184681677,2497.419254128398,1571.0,Somagede,0.0,0.013308814522340506,0.6197900214936196,Sedang,2
1993,0.0,88925.08400125432,1649.436675150392,1571.0,Somagede,0.0,0.018548401109477915,0.32532086777882885,Rendah,0
