grid_id,luas_hijau_m2,luas_bangunan_m2,panjang_jalan_m,index_right,kecamatan,rasio_hijau_bangunan,rasio_jalan_bangunan,emisi_score,kategori_emisi,prediksi_kategori
1449,0.0,95490.8907504218,570.7041704686279,1555.0,Kalibagor,0.0,0.0059764673836045,0.2678950846052464,,0
1450,0.0,48199.9932239432,546.7749968832505,1555.0,Kalibagor,0.0,0.0113436458527507,0.1527739751992536,,0
1451,0.0,6976.471494366965,0.0,1555.0,Kalibagor,0.0,0.0,0.0167434646126222,,0
1452,0.0,0.0,0.0,1555.0,Kalibagor,0.0,0.0,0.0,,0
1453,0.0,88416.87884024823,1198.6414846926168,1555.0,Kalibagor,0.0,0.0135565510099863,0.2935182135439675,,0
1509,0.0,96976.84245480358,836.1437788564414,1555.0,Kalibagor,0.0,0.0086220084680284,0.2894693786581847,,0
1510,0.0,18287.42348953273,329.20384290650014,1555.0,Kalibagor,0.0,0.018000668187442,0.0662235751332517,,0
1511,0.0,68478.01966186448,383.4728884764624,1555.0,Kalibagor,0.0,0.0055998594952143,0.1903622590845414,,0
1512,0.0,15133.796988785856,627.1057619942723,1555.0,Kalibagor,0.0,0.0414346992866126,0.0788652427154634,,0
1513,1618.4229118676656,5379.724132866989,147.41997760172498,1555.0,Kalibagor,0.3007816182178676,0.0273977951594362,0.022344428230505,,0
1514,21461.591935601133,67536.75364408769,1583.3740781087247,1555.0,Kalibagor,0.3177717761935053,0.0234442810528291,0.2619729419783357,,0
1515,0.0,126194.14806970532,1520.8942157293675,1555.0,Kalibagor,0.0,0.0120519230651346,0.406045652178442,,1
1516,7722.47065351316,79346.27754186287,1382.749465523562,1555.0,Kalibagor,0.0973249605122098,0.0174265520930322,0.2815281109479218,,0
1517,90894.50580204712,47115.63226776883,1264.3569056630022,1555.0,Kalibagor,1.929138425800129,0.026834619640842,0.1669444946988701,,0
1518,161031.4401694393,80710.65420701937,831.2675421217571,1555.0,Kalibagor,1.9951448369080091,0.010299225685421,0.1935682037250871,,1
1520,187112.6691951318,62887.33080486821,274.0715673261176,1555.0,Kalibagor,2.9753161961908416,0.0043580671297591,0.1038348908282342,,0
1565,0.0,3378.464731008184,125.94499764316824,1555.0,Kalibagor,0.0,0.0372677354752554,0.0166526768143693,,0
1566,21498.493169553865,32846.036375019954,1265.3178562216392,1555.0,Kalibagor,0.6545032837697159,0.0385215226657071,0.1571249445637862,,0
1567,0.0,141932.82200336075,964.721617799814,1555.0,Kalibagor,0.0,0.0067969818904543,0.4060863098090571,,1
1568,1754.0916928708432,9200.58083689512,644.6891870664413,1555.0,Kalibagor,0.1906293846637252,0.0700628727274191,0.0652026892213558,,0
1569,8586.191129892042,43828.8284831818,1304.4950955739669,1555.0,Kalibagor,0.1958983511237489,0.0297627241702422,0.1906744029442039,,0
1570,901.828511786209,26922.369493002392,1069.82571420112,1555.0,Kalibagor,0.0334961235821765,0.0397359518643896,0.1368762320980472,,0
1571,8240.68023864423,87501.10368530397,1309.9438957596583,1555.0,Kalibagor,0.0941769385143166,0.0149704274593304,0.2959783981053203,,0
1572,92607.5338629086,109635.2132707379,750.1538592965343,1555.0,Kalibagor,0.8446801572234319,0.0068422087640339,0.2815048143562476,,1
1573,15439.731807426208,47671.86033637551,885.6418891044691,1555.0,Kalibagor,0.3238683749723599,0.0185774858662865,0.1690756897267213,,0
1574,0.0,110264.56511763192,1898.70573894424,1555.0,Kalibagor,0.0,0.0172193897244229,0.3934463954574974,,1
1575,0.0,186181.34840476743,2268.566979243052,1555.0,Kalibagor,0.0,0.0121846512232787,0.6007381707894349,,2
1576,0.0,99671.1647618342,943.4519730427804,1555.0,Kalibagor,0.0,0.0094655511425597,0.3032157572657201,,0
1612,9412.618246802842,88529.76869768728,653.4164517618456,1555.0,Kalibagor,0.10632030406225,0.0073806707134004,0.2534954551726158,,0
1613,201099.28758926952,48900.71241073047,888.9989425140375,1555.0,Kalibagor,4.112315861256884,0.018179300860617,0.1070750674517923,,0
1614,250000.0,0.0,772.7642267792664,1555.0,Kalibagor,250000.0,772.7642267792664,-0.0353388733311033,,0
1615,250000.0,0.0,504.56509429239634,1555.0,Kalibagor,250000.0,504.56509429239634,-0.0535341099235337,,0
1616,49447.27960410737,34232.30726305834,966.2223056436164,1555.0,Kalibagor,1.4444201731413384,0.0282246263330297,0.1303489665820795,,0
1617,11254.89581912191,254.6049544431285,0.0,1555.0,Kalibagor,44.03238522368352,0.0,-0.0033400919707582,,0
1618,4546.437040176588,25819.66541501096,366.94699580187694,1555.0,Kalibagor,0.1760774545156956,0.0142113686810158,0.0852653931675141,,0
1619,1524.799138086887,50081.21861270409,202.7726486634133,1555.0,Kalibagor,0.030445918338372,0.0040487952467021,0.1334157039654521,,0
1620,0.0,18282.770364126507,214.43787489097,1555.0,Kalibagor,0.0,0.0117283180996248,0.058426424473201,,0
1653,0.0,86209.89714088051,1016.4970703429392,1555.0,Kalibagor,0.0,0.0117908188414028,0.2758643890438506,,0
1654,0.0,122553.27625962398,656.2842987570235,1555.0,Kalibagor,0.0,0.0053550501768434,0.338650499763085,,1
1655,0.0,153222.378081755,1870.996295958922,1555.0,Kalibagor,0.0,0.0122109061905724,0.494664862806765,,1
1656,0.0,131560.4606561733,1300.183681049753,1555.0,Kalibagor,0.0,0.009882709378301,0.4039512483093634,,1
1657,0.0,201120.3223990737,2183.592522583749,1555.0,Kalibagor,0.0,0.010857091115635,0.6308267053636822,,2
1658,0.0,250000.0,3553.518778860092,1555.0,Kalibagor,0.0,0.0142140182593673,0.8410763623362055,,2
