grid_id,luas_hijau_m2,luas_bangunan_m2,panjang_jalan_m,index_right,kecamatan,road_km_per_km2,building_area_pct,green_area_pct,ratio_green_building,ratio_road_building,road_norm,build_norm,green_norm,emission_score,emission_label
5040,0.0,24347.0189440533,636.0392885824832,,,0.6360392885824833,2.43470189440533,0.0,0.0,0.026122835292841262,0.19465739069991006,0.11446347950180269,0.0,0.1041826090106941,Sedang
5041,1233.8560982813792,17394.573026882506,564.1774682862391,,,0.5641774682862392,1.7394573026882507,0.12338560982813793,0.0709293161182228,0.03243224396312666,0.17266435555110943,0.08177770583250331,0.004935424393125517,0.0830297616803965,Sedang
5042,62765.9945858723,128375.07741887296,1808.409060720277,,,1.808409060720277,12.837507741887297,6.2765994585872305,0.4889228261826053,0.014086807270327278,0.5534566738202894,0.6035341770770067,0.2510639783434892,0.33213147947384275,Tinggi
5043,1592.5873213836685,82696.91105631297,784.9796857230336,,,0.7849796857230337,8.269691105631297,0.15925873213836686,0.019257890568713392,0.00949213439246976,0.24024002937904268,0.38878583884573165,0.006370349285534674,0.22567523956634508,Sedang
5044,66.6256922546244,1497.0937011379187,193.81307484055125,,,0.19381307484055124,0.14970937011379187,0.00666256922546244,0.044473648213070385,0.12937313246383397,0.05931575000039567,0.007038338228029062,0.0002665027690184976,0.02053010946062478,Rendah
5045,10884.902978159327,0.0,625.439697930463,,,0.6254396979304631,0.0,1.0884902978159328,10884.902978159327,625.439697930463,0.19141342653630034,0.0,0.04353961191263731,0.04436214438709891,Rendah
5046,36559.6654819389,0.0,0.0,,,0.0,0.0,3.6559665481938906,36559.6654819389,0.0,0.0,0.0,0.14623866192775561,-0.04387159857832668,Rendah
5047,34194.84193206826,0.0,0.0,,,0.0,0.0,3.419484193206826,34194.84193206826,0.0,0.0,0.0,0.13677936772827304,-0.04103381031848191,Rendah
5048,0.0,50146.76996885719,298.7086462055379,,,0.2987086462055379,5.0146769968857186,0.0,0.0,0.0059565688841406545,0.09141863827226782,0.2357567384163832,0.0,0.12172828684823363,Sedang
5049,0.0,74643.35348277712,699.7351071944003,,,0.6997351071944002,7.464335348277712,0.0,0.0,0.009374253705015368,0.21415125227742896,0.350923370986595,0.0,0.20461472407786668,Sedang
5050,0.0,40955.00594828254,598.8225704296635,,,0.5988225704296636,4.095500594828254,0.0,0.0,0.014621117381070572,0.18326735650534415,0.19254318134920753,0.0,0.13199747949128626,Sedang
5051,0.0,6647.766678046946,0.0,,,0.0,0.6647766678046946,0.0,0.0,0.0,0.0,0.03125337465888193,0.0,0.012501349863552773,Rendah
5052,4100.235072618353,38684.90764747256,758.4145989941813,,,0.7584145989941814,3.8684907647472557,0.4100235072618353,0.10598782145638067,0.019604415279726038,0.23210988622722606,0.1818706899481481,0.016400940290473412,0.13746095976028505,Sedang
5053,9514.762419268369,83595.10679156928,616.9513488443808,,,0.6169513488443809,8.359510679156928,0.951476241926837,0.11381824805539793,0.007380144512981085,0.1888155997760554,0.3930085574203286,0.03805904967707348,0.202430387997826,Sedang
5054,0.0,171778.9715583293,158.1520660962836,,,0.1581520660962836,17.17789715583293,0.0,0.0,0.0009206665053066548,0.048401834717966385,0.807590400902451,0.0,0.33755671077637034,Tinggi
5055,0.0,191549.9280784204,1499.365460626171,,,1.499365460626171,19.15499280784204,0.0,0.0,0.00782750298141252,0.458875062453331,0.9005402803751175,0.0,0.49787863088604634,Tinggi
5056,71349.00879487667,178650.99120512334,510.50308066728894,,,0.5105030806672889,17.865099120512333,7.134900879487667,0.3993742712498272,0.0028575280758060136,0.15623751458566254,0.8398980637742097,0.2853960351795067,0.2972116693315307,Tinggi
5057,250000.00000000003,0.0,947.057050107402,,,0.947057050107402,0.0,25.000000000000007,250000.00000000003,947.057050107402,0.28984318661936503,0.0,1.0,-0.2130470440141905,Rendah
5058,250000.0,0.0,395.3195315067552,,,0.3953195315067552,0.0,25.0,250000.0,395.3195315067552,0.1209860300726321,0.0,1.0,-0.26370419097821035,Rendah
5059,1146.8715101816408,0.0,0.0,,,0.0,0.0,0.1146871510181641,1146.8715101816408,0.0,0.0,0.0,0.004587486040726564,-0.001376245812217969,Rendah
5060,248853.1284898184,0.0,144.9060922505803,,,0.1449060922505803,0.0,24.88531284898184,248853.1284898184,144.9060922505803,0.044347955103343356,0.0,0.9954125139592737,-0.28531936765677907,Rendah
5061,178310.48735932322,58647.53116735785,1130.4217979007867,,,1.1304217979007867,5.864753116735785,17.831048735932324,3.0403231557581774,0.019274511661256204,0.34596126610366174,0.2757216600944829,0.7132419494372929,0.00010445903770384124,Rendah
5062,13041.981473318916,0.0,65.02067392566063,,,0.06502067392566063,0.0,1.3041981473318915,13041.981473318916,65.02067392566063,0.01989932847721783,0.0,0.05216792589327566,-0.00968057922481735,Rendah
5063,16494.975418609956,233505.02458139003,1370.022402061417,,,1.3700224020614171,23.350502458139,1.6494975418609958,0.07064047040405387,0.005867182247299521,0.4192901142633017,1.0,0.06597990167443983,0.5059930637766585,Tinggi
5064,135455.16495330946,114544.83504669052,2074.918188084692,,,2.0749181880846916,11.454483504669053,13.545516495330945,1.1825411626541986,0.01811430496131898,0.6350207725508653,0.5385135818283253,0.5418206598132378,0.2433654665526184,Sedang
5065,178537.45859012738,71462.54140987262,843.0825392958334,,,0.8430825392958334,7.146254140987261,17.853745859012736,2.4983013025640877,0.011797379792031442,0.2580221854057665,0.33596930953280374,0.7141498343605095,-0.0024505708733013887,Rendah
5066,62454.47366842188,172746.92854007048,999.2330811217948,,,0.9992330811217949,17.27469285400705,6.245447366842188,0.36153529710160887,0.005784341899590498,0.30581146127889836,0.8121410904300995,0.24981789467368753,0.3416545061536031,Tinggi
5067,206437.09621845372,43562.903781546185,484.7456787734886,,,0.48474567877348856,4.356290378154618,20.64370962184537,4.7387189461634325,0.011127232334463756,0.14835456028730418,0.20480378133750626,0.8257483848738149,-0.12129663484095068,Rendah
5068,111395.36710344176,115210.22990898733,1149.6884672570031,,,1.1496884672570031,11.521022990898732,11.139536710344176,0.966879419579498,0.009978961843955794,0.351857756543297,0.5416418256332909,0.44558146841376706,0.18853961669217537,Sedang
5069,128550.0394566746,121449.96054332536,1212.003828088965,,,1.2120038280889651,12.144996054332537,12.855003945667459,1.0584522253392699,0.009979367990725815,0.3709291342990754,0.570976886373233,0.5142001578266984,0.18540944749100632,Sedang
5070,124786.20402567448,98961.15959330954,1610.9246067419583,,,1.6109246067419583,9.896115959330952,12.478620402567447,1.2609486751147134,0.01627818767660429,0.49301731228196394,0.46524951118708147,0.4991448161026979,0.18426155332861238,Sedang
