grid_id,luas_hijau_m2,luas_bangunan_m2,panjang_jalan_m,index_right,kecamatan
1244,174118.91998201856,49500.879461824894,507.16226114193296,1558.0,Kedungbanteng
1244,174118.91998201856,49500.879461824894,507.16226114193296,1551.0,Baturraden
1245,228233.34162562108,21766.65837437894,91.05910847745557,1558.0,Kedungbanteng
1245,228233.34162562108,21766.65837437894,91.05910847745557,1551.0,Baturraden
1246,209721.8414503739,323.3015368915059,313.4648362414289,1558.0,Kedungbanteng
1246,209721.8414503739,323.3015368915059,313.4648362414289,1551.0,Baturraden
1247,213481.290682562,12566.398283742235,430.3069503271404,1558.0,Kedungbanteng
1247,213481.290682562,12566.398283742235,430.3069503271404,1551.0,Baturraden
1248,79774.02393364119,18969.577569048997,116.41821366332113,1558.0,Kedungbanteng
1248,79774.02393364119,18969.577569048997,116.41821366332113,1551.0,Baturraden
1249,0.0,0.0,0.0,1558.0,Kedungbanteng
1249,0.0,0.0,0.0,1551.0,Baturraden
1250,2767.414217823788,0.0,0.0,1558.0,Kedungbanteng
1250,2767.414217823788,0.0,0.0,1551.0,Baturraden
1251,0.0,0.0,0.0,1558.0,Kedungbanteng
1251,0.0,0.0,0.0,1551.0,Baturraden
1252,0.0,0.0,0.0,1558.0,Kedungbanteng
1252,0.0,0.0,0.0,1551.0,Baturraden
1253,35055.70644223708,147762.56327037312,504.5116249576976,1558.0,Kedungbanteng
1253,35055.70644223708,147762.56327037312,504.5116249576976,1551.0,Baturraden
1254,43716.16182187482,47929.23367402346,0.0,1558.0,Kedungbanteng
1254,43716.16182187482,47929.23367402346,0.0,1551.0,Baturraden
1255,60386.87898761712,72764.69254137974,919.3255131728356,1558.0,Kedungbanteng
1255,60386.87898761712,72764.69254137974,919.3255131728356,1551.0,Baturraden
1256,115961.87048454896,84038.29790416885,1114.2738537425666,1551.0,Baturraden
1257,96915.51048341284,153084.48951658717,755.6621236501047,1551.0,Baturraden
1258,131090.82671139349,114484.88166313247,1509.2921170491145,1551.0,Baturraden
1259,79158.1592710269,158186.29831231025,1100.855204584518,1551.0,Baturraden
1260,28554.19370747909,82807.5844870416,1638.8063593508805,1551.0,Baturraden
1261,0.0,126170.71860416188,774.436775252412,1551.0,Baturraden
1262,0.0,14971.6671674686,116.85324976500488,1551.0,Baturraden
1262,0.0,14971.6671674686,116.85324976500488,1572.0,Sumbang
1263,0.0,0.0,0.0,1551.0,Baturraden
1263,0.0,0.0,0.0,1572.0,Sumbang
1264,71295.12898946351,0.0,558.5600143833758,1551.0,Baturraden
1264,71295.12898946351,0.0,558.5600143833758,1572.0,Sumbang
1265,102565.03840843769,43795.78650883961,1011.5092949303802,1551.0,Baturraden
1265,102565.03840843769,43795.78650883961,1011.5092949303802,1572.0,Sumbang
1266,153137.68080204702,0.0,0.0,1572.0,Sumbang
1267,214075.0780652776,0.0,87.44580233146185,1557.0,Kebasen
1268,217551.1755326948,0.0,689.6450067625915,1557.0,Kebasen
1269,202167.1824691512,0.0,288.86727423980074,1557.0,Kebasen
1270,249999.20272435815,0.7972756417868808,670.3583164048902,1557.0,Kebasen
1271,249999.99999999997,0.0,0.0,1557.0,Kebasen
1272,56596.12262259255,0.0,0.0,1557.0,Kebasen
1273,193403.87737740748,0.0,0.0,1557.0,Kebasen
1274,206862.76041053777,0.0,0.0,1557.0,Kebasen
1275,208677.28000020943,41322.71999979053,524.5387264969479,1557.0,Kebasen
1276,132740.8294507877,106057.68212498246,678.2631945266463,1557.0,Kebasen
1276,132740.8294507877,106057.68212498246,678.2631945266463,1550.0,Banyumas
1276,132740.8294507877,106057.68212498246,678.2631945266463,1562.0,Patikraja
1277,187300.7374490712,42988.506252223386,501.46091446689366,1557.0,Kebasen
1277,187300.7374490712,42988.506252223386,501.46091446689366,1550.0,Banyumas
1277,187300.7374490712,42988.506252223386,501.46091446689366,1562.0,Patikraja
1278,72274.89498075399,61153.5745729345,889.4854137182836,1557.0,Kebasen
1278,72274.89498075399,61153.5745729345,889.4854137182836,1550.0,Banyumas
1278,72274.89498075399,61153.5745729345,889.4854137182836,1562.0,Patikraja
1279,79077.29025778394,19724.218670053808,457.6049008239124,1562.0,Patikraja
1280,237281.5315518313,0.0,815.5369610780242,1562.0,Patikraja
1281,183931.47056725985,0.0,0.0,1566.0,Purwokerto Selatan
1281,183931.47056725985,0.0,0.0,1562.0,Patikraja
1282,13202.635293488978,21511.267583962213,994.8940669254542,1566.0,Purwokerto Selatan
1282,13202.635293488978,21511.267583962213,994.8940669254542,1562.0,Patikraja
1283,0.0,124304.503494636,910.3012549257822,1566.0,Purwokerto Selatan
1283,0.0,124304.503494636,910.3012549257822,1562.0,Patikraja
1284,115960.9576039336,76266.18315024152,555.1083254184235,1566.0,Purwokerto Selatan
1284,115960.9576039336,76266.18315024152,555.1083254184235,1562.0,Patikraja
1285,211611.7371193806,10607.617171015474,1.069473693059755,1566.0,Purwokerto Selatan
1285,211611.7371193806,10607.617171015474,1.069473693059755,1562.0,Patikraja
1286,72024.46656359633,0.0,0.0,1566.0,Purwokerto Selatan
1286,72024.46656359633,0.0,0.0,1562.0,Patikraja
1287,176557.47748183386,1418.05595456978,0.0,1566.0,Purwokerto Selatan
1287,176557.47748183386,1418.05595456978,0.0,1562.0,Patikraja
1288,149832.08542001082,79327.92742320162,93.97037907291832,1566.0,Purwokerto Selatan
1288,149832.08542001082,79327.92742320162,93.97037907291832,1562.0,Patikraja
1289,43678.81394617622,189387.02973963227,1797.463595542877,1566.0,Purwokerto Selatan
1289,43678.81394617622,189387.02973963227,1797.463595542877,1567.0,Purwokerto Timur
1289,43678.81394617622,189387.02973963227,1797.463595542877,1565.0,Purwokerto Barat
1290,172695.8975560132,41914.38624544018,286.77753071097464,1566.0,Purwokerto Selatan
1290,172695.8975560132,41914.38624544018,286.77753071097464,1567.0,Purwokerto Timur
1290,172695.8975560132,41914.38624544018,286.77753071097464,1565.0,Purwokerto Barat
1291,250000.0,0.0,0.0,1566.0,Purwokerto Selatan
1291,250000.0,0.0,0.0,1567.0,Purwokerto Timur
1291,250000.0,0.0,0.0,1565.0,Purwokerto Barat
1292,138700.36819163585,59515.10552174808,883.0318956248751,1567.0,Purwokerto Timur
1292,138700.36819163585,59515.10552174808,883.0318956248751,1565.0,Purwokerto Barat
1293,3249.523929370932,118422.2220550558,1014.5865920254894,1567.0,Purwokerto Timur
1293,3249.523929370932,118422.2220550558,1014.5865920254894,1565.0,Purwokerto Barat
1294,19356.37124907427,69322.46328138579,741.6443677077361,1567.0,Purwokerto Timur
1294,19356.37124907427,69322.46328138579,741.6443677077361,1565.0,Purwokerto Barat
1295,201614.1023541235,28279.02317868505,0.0,1567.0,Purwokerto Timur
1295,201614.1023541235,28279.02317868505,0.0,1565.0,Purwokerto Barat
1296,209979.05381648548,35905.254705821964,1151.8401958335403,1567.0,Purwokerto Timur
1296,209979.05381648548,35905.254705821964,1151.8401958335403,1568.0,Purwokerto Utara
1297,153240.02970714142,95892.09326278888,1048.2491280575684,1567.0,Purwokerto Timur
1297,153240.02970714142,95892.09326278888,1048.2491280575684,1568.0,Purwokerto Utara
1298,159603.68593483162,27420.72340419765,732.7860574202464,1567.0,Purwokerto Timur
1298,159603.68593483162,27420.72340419765,732.7860574202464,1551.0,Baturraden
1298,159603.68593483162,27420.72340419765,732.7860574202464,1568.0,Purwokerto Utara
1299,169914.11509585934,60126.78325238557,753.5684357565175,1567.0,Purwokerto Timur
1299,169914.11509585934,60126.78325238557,753.5684357565175,1551.0,Baturraden
1299,169914.11509585934,60126.78325238557,753.5684357565175,1568.0,Purwokerto Utara
1300,63958.43536881322,54975.78227042996,560.344096199151,1567.0,Purwokerto Timur
1300,63958.43536881322,54975.78227042996,560.344096199151,1551.0,Baturraden
1300,63958.43536881322,54975.78227042996,560.344096199151,1568.0,Purwokerto Utara
1301,0.0,0.0,0.0,1551.0,Baturraden
1301,0.0,0.0,0.0,1568.0,Purwokerto Utara
1302,0.0,0.0,0.0,1551.0,Baturraden
1302,0.0,0.0,0.0,1568.0,Purwokerto Utara
1303,0.0,0.0,222.23811717621305,1558.0,Kedungbanteng
1303,0.0,0.0,222.23811717621305,1551.0,Baturraden
1304,116119.78317692144,1983.1836394231975,916.1585634929312,1558.0,Kedungbanteng
1304,116119.78317692144,1983.1836394231975,916.1585634929312,1551.0,Baturraden
1305,213494.83693060093,0.0,0.0,1551.0,Baturraden
1306,250000.0,0.0,502.3899082209151,1551.0,Baturraden
1307,109652.11255113424,140347.88744886586,4421.022178020687,1551.0,Baturraden
1308,214258.579184799,35741.420815201025,157.63247876734098,1551.0,Baturraden
1309,91681.89799365336,158318.10200634663,1310.9435218665744,1551.0,Baturraden
1310,1481.77367717859,231397.10319980388,2332.4000188789764,1551.0,Baturraden
1311,8140.479504309101,152821.06222831982,797.2005875822156,1551.0,Baturraden
1312,0.0,1335.276102797258,0.0,1551.0,Baturraden
1313,0.0,33843.382673248896,642.4956017206166,1551.0,Baturraden
1314,0.0,13628.99498078364,253.35900276936388,1551.0,Baturraden
1315,137419.24380960406,0.0,198.33457704832705,1551.0,Baturraden
1315,137419.24380960406,0.0,198.33457704832705,1572.0,Sumbang
1316,91300.834336724,33687.14033835425,956.4567274080788,1551.0,Baturraden
1316,91300.834336724,33687.14033835425,956.4567274080788,1572.0,Sumbang
1317,92322.58565628943,40814.10221547315,535.7707134123891,1551.0,Baturraden
1317,92322.58565628943,40814.10221547315,535.7707134123891,1572.0,Sumbang
1318,175685.86089634543,35903.83796936807,1066.7991807726285,1551.0,Baturraden
1318,175685.86089634543,35903.83796936807,1066.7991807726285,1572.0,Sumbang
1319,119214.62719550816,75794.8915073214,1471.4385534649723,1551.0,Baturraden
1319,119214.62719550816,75794.8915073214,1471.4385534649723,1572.0,Sumbang
1320,248613.8108125301,0.0,588.1899734418936,1551.0,Baturraden
1320,248613.8108125301,0.0,588.1899734418936,1572.0,Sumbang
1321,250000.0,0.0,370.4750553036641,1572.0,Sumbang
1322,250000.0,0.0,0.0,1557.0,Kebasen
1323,659.0195266305201,0.0,0.0,1557.0,Kebasen
1324,192281.69842025024,0.0,0.0,1557.0,Kebasen
1325,117211.8286185362,0.0,0.0,1557.0,Kebasen
1326,49319.027164325504,0.0,0.0,1557.0,Kebasen
1326,49319.027164325504,0.0,0.0,1550.0,Banyumas
1327,201466.95288155915,11348.737835946937,14.870813267965662,1557.0,Kebasen
1327,201466.95288155915,11348.737835946937,14.870813267965662,1550.0,Banyumas
1328,33575.89535538049,135679.6808443268,1387.7826189864231,1557.0,Kebasen
1329,53107.0176079231,47310.624155850295,483.436037495712,1557.0,Kebasen
1329,53107.0176079231,47310.624155850295,483.436037495712,1550.0,Banyumas
1330,2663.945721032683,107347.90435447262,1229.904637316304,1557.0,Kebasen
1330,2663.945721032683,107347.90435447262,1229.904637316304,1550.0,Banyumas
1331,95784.78211207251,8624.422810108455,491.1666752506436,1557.0,Kebasen
1331,95784.78211207251,8624.422810108455,491.1666752506436,1550.0,Banyumas
1332,250000.0000000001,0.0,244.6308155002208,1557.0,Kebasen
1332,250000.0000000001,0.0,244.6308155002208,1550.0,Banyumas
1333,166528.66475559515,13511.711245585931,0.0,1557.0,Kebasen
1333,166528.66475559515,13511.711245585931,0.0,1550.0,Banyumas
1334,17158.592667533714,51630.84975199724,1181.9129262362064,1557.0,Kebasen
1334,17158.592667533714,51630.84975199724,1181.9129262362064,1550.0,Banyumas
1335,0.0,67752.07378598786,1207.6501593330183,1557.0,Kebasen
1335,0.0,67752.07378598786,1207.6501593330183,1550.0,Banyumas
1336,111100.90751554054,99792.92421929345,978.1662170116412,1557.0,Kebasen
1336,111100.90751554054,99792.92421929345,978.1662170116412,1550.0,Banyumas
1337,65000.12342640279,100668.89840930451,1228.401231338578,1557.0,Kebasen
1337,65000.12342640279,100668.89840930451,1228.401231338578,1550.0,Banyumas
1337,65000.12342640279,100668.89840930451,1228.401231338578,1562.0,Patikraja
1338,80800.53868846907,54211.18635194652,648.6837146115284,1557.0,Kebasen
1338,80800.53868846907,54211.18635194652,648.6837146115284,1550.0,Banyumas
1339,12746.560913868529,27648.631253629675,205.23646884426023,1550.0,Banyumas
1339,12746.560913868529,27648.631253629675,205.23646884426023,1562.0,Patikraja
1340,861.1752389837047,51287.704915745606,521.8843373964509,1562.0,Patikraja
1341,1101.2548678185606,131491.32768831603,1392.3791437572422,1562.0,Patikraja
1342,190225.3577018164,9520.907197374054,15.595166058282873,1566.0,Purwokerto Selatan
1342,190225.3577018164,9520.907197374054,15.595166058282873,1562.0,Patikraja
1343,250000.0,0.0,0.0,1566.0,Purwokerto Selatan
1343,250000.0,0.0,0.0,1562.0,Patikraja
1344,80632.41174399818,157876.2521999756,1014.5233109273786,1566.0,Purwokerto Selatan
1345,16328.586943647068,109361.2614181904,1044.463916943462,1566.0,Purwokerto Selatan
1346,31972.056780617087,136072.88136058033,698.3842575880522,1566.0,Purwokerto Selatan
1347,97552.51275883491,14710.129388218356,173.81416814440524,1566.0,Purwokerto Selatan
1347,97552.51275883491,14710.129388218356,173.81416814440524,1567.0,Purwokerto Timur
1348,196164.63619890864,38129.02553916152,821.4635461009548,1566.0,Purwokerto Selatan
1348,196164.63619890864,38129.02553916152,821.4635461009548,1567.0,Purwokerto Timur
1349,116904.31185979788,111179.9003986062,1461.908595708048,1566.0,Purwokerto Selatan
1349,116904.31185979788,111179.9003986062,1461.908595708048,1567.0,Purwokerto Timur
1350,147709.11317699452,93330.79654637196,979.319849714171,1566.0,Purwokerto Selatan
1350,147709.11317699452,93330.79654637196,979.319849714171,1567.0,Purwokerto Timur
1351,246541.5536986929,0.0,0.0,1567.0,Purwokerto Timur
1351,246541.5536986929,0.0,0.0,1568.0,Purwokerto Utara
1352,78899.17719329896,7818.999352451514,0.0,1567.0,Purwokerto Timur
1352,78899.17719329896,7818.999352451514,0.0,1568.0,Purwokerto Utara
1353,0.0,0.0,0.0,1567.0,Purwokerto Timur
1353,0.0,0.0,0.0,1568.0,Purwokerto Utara
1354,0.0,48879.59329995129,542.7250729720009,1567.0,Purwokerto Timur
1354,0.0,48879.59329995129,542.7250729720009,1568.0,Purwokerto Utara
1355,0.0,39679.42254735755,506.163574389256,1568.0,Purwokerto Utara
1356,0.0,61643.92443034749,1340.527656573693,1551.0,Baturraden
1356,0.0,61643.92443034749,1340.527656573693,1568.0,Purwokerto Utara
1357,0.0,0.0,0.0,1551.0,Baturraden
1357,0.0,0.0,0.0,1568.0,Purwokerto Utara
1358,0.0,0.0,0.0,1551.0,Baturraden
1358,0.0,0.0,0.0,1568.0,Purwokerto Utara
1358,0.0,0.0,0.0,1572.0,Sumbang
1359,44567.11516752407,21661.82652691359,508.6928012117828,1551.0,Baturraden
1359,44567.11516752407,21661.82652691359,508.6928012117828,1568.0,Purwokerto Utara
1360,172542.09283873733,65207.53680433787,649.08838260838,1551.0,Baturraden
1360,172542.09283873733,65207.53680433787,649.08838260838,1572.0,Sumbang
1361,199996.02411083668,50003.97588916335,1061.4838528181938,1551.0,Baturraden
1361,199996.02411083668,50003.97588916335,1061.4838528181938,1572.0,Sumbang
1362,224129.10097812684,25870.89902187313,1671.9658373790094,1551.0,Baturraden
1362,224129.10097812684,25870.89902187313,1671.9658373790094,1572.0,Sumbang
1363,247473.56539496183,2526.4346050381773,510.46836256250856,1551.0,Baturraden
1363,247473.56539496183,2526.4346050381773,510.46836256250856,1572.0,Sumbang
1364,111806.1608197214,138193.83918027862,1382.0523712906474,1551.0,Baturraden
1364,111806.1608197214,138193.83918027862,1382.0523712906474,1572.0,Sumbang
1365,12582.518751273275,237417.48124872675,1736.194527748395,1551.0,Baturraden
1365,12582.518751273275,237417.48124872675,1736.194527748395,1572.0,Sumbang
1366,0.0,220859.450365537,1784.461301555368,1551.0,Baturraden
1366,0.0,220859.450365537,1784.461301555368,1572.0,Sumbang
1367,34069.03558348539,128217.9626576705,2354.899557543536,1551.0,Baturraden
1367,34069.03558348539,128217.9626576705,2354.899557543536,1572.0,Sumbang
1368,0.0,82691.48108776369,571.9957968651107,1551.0,Baturraden
1368,0.0,82691.48108776369,571.9957968651107,1572.0,Sumbang
1369,94941.0084789502,75012.79338551895,816.0627561319119,1551.0,Baturraden
1369,94941.0084789502,75012.79338551895,816.0627561319119,1572.0,Sumbang
1370,138827.44653319186,100265.56578041306,977.947286116435,1551.0,Baturraden
1370,138827.44653319186,100265.56578041306,977.947286116435,1572.0,Sumbang
1371,67052.65510439029,159266.7107011149,1445.5645085061158,1551.0,Baturraden
1371,67052.65510439029,159266.7107011149,1445.5645085061158,1572.0,Sumbang
1372,67074.6342293089,22096.33265677197,988.4839928308156,1551.0,Baturraden
1372,67074.6342293089,22096.33265677197,988.4839928308156,1572.0,Sumbang
1373,121008.29409983938,72205.57509560273,1802.7018364919088,1551.0,Baturraden
1373,121008.29409983938,72205.57509560273,1802.7018364919088,1572.0,Sumbang
1374,207222.97392145032,156.9832501076686,18.83232596956984,1551.0,Baturraden
1374,207222.97392145032,156.9832501076686,18.83232596956984,1572.0,Sumbang
1375,250000.0000000001,0.0,0.0,1551.0,Baturraden
1375,250000.0000000001,0.0,0.0,1572.0,Sumbang
1376,250000.0,0.0,0.0,1551.0,Baturraden
1376,250000.0,0.0,0.0,1572.0,Sumbang
1377,250000.0,0.0,0.0,1551.0,Baturraden
1377,250000.0,0.0,0.0,1572.0,Sumbang
1378,204520.7921950988,0.0,0.0,1551.0,Baturraden
1378,204520.7921950988,0.0,0.0,1572.0,Sumbang
1379,13697.082293595002,0.0,0.0,1551.0,Baturraden
1379,13697.082293595002,0.0,0.0,1572.0,Sumbang
1380,129950.80139955188,0.0,0.0,1551.0,Baturraden
1380,129950.80139955188,0.0,0.0,1572.0,Sumbang
1381,123523.84192391412,0.0,0.0,1551.0,Baturraden
1381,123523.84192391412,0.0,0.0,1572.0,Sumbang
1382,157673.35626024907,7341.031957644644,540.8238889789588,1551.0,Baturraden
1382,157673.35626024907,7341.031957644644,540.8238889789588,1572.0,Sumbang
1383,96110.03295243718,31891.79329205644,25.14390734165701,1572.0,Sumbang
1384,62165.37256674961,97783.01052074104,1220.574774451843,1572.0,Sumbang
1385,30983.70147659552,83134.59928761907,548.1141700986861,1572.0,Sumbang
1386,212599.86846665392,37400.13153334605,173.578305382327,1557.0,Kebasen
1387,203578.6309691028,33803.490533767435,101.977772325827,1557.0,Kebasen
1388,35253.83756263759,66950.44111721303,972.7443405380194,1557.0,Kebasen
1389,0.0,62837.39513828377,923.6429701124514,1557.0,Kebasen
1390,44556.23190378141,45023.43854321206,1326.8413290979042,1557.0,Kebasen
1390,44556.23190378141,45023.43854321206,1326.8413290979042,1550.0,Banyumas
1391,0.0,43397.32534316396,1310.4266332276866,1557.0,Kebasen
1391,0.0,43397.32534316396,1310.4266332276866,1550.0,Banyumas
1392,0.0,41515.87872196092,519.7217149691458,1557.0,Kebasen
1392,0.0,41515.87872196092,519.7217149691458,1550.0,Banyumas
1393,0.0,0.0,0.0,1557.0,Kebasen
1393,0.0,0.0,0.0,1550.0,Banyumas
1394,0.0,0.0,0.0,1557.0,Kebasen
1394,0.0,0.0,0.0,1550.0,Banyumas
1395,0.0,1560.8124675841443,0.0,1557.0,Kebasen
1395,0.0,1560.8124675841443,0.0,1550.0,Banyumas
1396,0.0,10803.913454740872,109.54370080097392,1550.0,Banyumas
1397,0.0,7005.148036135249,177.6065704336858,1550.0,Banyumas
1398,0.0,1406.6099447095078,100.2320193987742,1550.0,Banyumas
1398,0.0,1406.6099447095078,100.2320193987742,1562.0,Patikraja
1399,127574.92845327372,88565.15840585034,1062.0118257753393,1550.0,Banyumas
1399,127574.92845327372,88565.15840585034,1062.0118257753393,1562.0,Patikraja
1400,250000.0,0.0,0.0,1550.0,Banyumas
1400,250000.0,0.0,0.0,1562.0,Patikraja
1401,188601.3260937224,61398.67390627764,687.5484210111131,1550.0,Banyumas
1401,188601.3260937224,61398.67390627764,687.5484210111131,1562.0,Patikraja
1402,163843.48926471866,69216.32944120865,144.1510109637041,1562.0,Patikraja
1403,178962.44961801288,58347.76951981726,1145.5019045505703,1566.0,Purwokerto Selatan
1403,178962.44961801288,58347.76951981726,1145.5019045505703,1570.0,Sokaraja
1403,178962.44961801288,58347.76951981726,1145.5019045505703,1562.0,Patikraja
1404,122262.6870056893,71376.10194802817,1153.079927585605,1566.0,Purwokerto Selatan
1404,122262.6870056893,71376.10194802817,1153.079927585605,1570.0,Sokaraja
1404,122262.6870056893,71376.10194802817,1153.079927585605,1562.0,Patikraja
1405,160111.2465435922,8049.4252835260595,760.6819369672937,1566.0,Purwokerto Selatan
1405,160111.2465435922,8049.4252835260595,760.6819369672937,1570.0,Sokaraja
1405,160111.2465435922,8049.4252835260595,760.6819369672937,1562.0,Patikraja
1406,221204.18728653912,6199.227728320138,520.5182211973049,1566.0,Purwokerto Selatan
1406,221204.18728653912,6199.227728320138,520.5182211973049,1562.0,Patikraja
1407,226217.13697616188,8641.054573178983,1036.9032554478556,1566.0,Purwokerto Selatan
1407,226217.13697616188,8641.054573178983,1036.9032554478556,1570.0,Sokaraja
1407,226217.13697616188,8641.054573178983,1036.9032554478556,1562.0,Patikraja
1408,250000.00000000003,0.0,334.5615020191898,1566.0,Purwokerto Selatan
1408,250000.00000000003,0.0,334.5615020191898,1570.0,Sokaraja
1409,97498.35902861672,0.0,0.0,1566.0,Purwokerto Selatan
1409,97498.35902861672,0.0,0.0,1570.0,Sokaraja
1410,9309.50392387129,0.0,38.59776724400133,1566.0,Purwokerto Selatan
1410,9309.50392387129,0.0,38.59776724400133,1570.0,Sokaraja
1411,46049.4557264983,0.0,0.0,1566.0,Purwokerto Selatan
1412,0.0,0.0,0.0,1566.0,Purwokerto Selatan
1413,0.0,2867.3156299615857,0.0,1566.0,Purwokerto Selatan
1414,0.0,4067.102434786957,614.3432741275082,1566.0,Purwokerto Selatan
1414,0.0,4067.102434786957,614.3432741275082,1567.0,Purwokerto Timur
1415,0.0,0.0,494.5486467380443,1566.0,Purwokerto Selatan
1415,0.0,0.0,494.5486467380443,1567.0,Purwokerto Timur
1416,0.0,0.0,0.0,1567.0,Purwokerto Timur
1416,0.0,0.0,0.0,1568.0,Purwokerto Utara
1417,18743.44736487232,52709.18421179618,508.8192757207073,1567.0,Purwokerto Timur
1417,18743.44736487232,52709.18421179618,508.8192757207073,1568.0,Purwokerto Utara
1418,157234.76660790818,26091.964267246018,165.23350989526347,1568.0,Purwokerto Utara
1419,156353.82953205297,93646.17046794704,828.8128875455523,1568.0,Purwokerto Utara
1419,156353.82953205297,93646.17046794704,828.8128875455523,1572.0,Sumbang
1420,250000.0,0.0,500.1558606226278,1568.0,Purwokerto Utara
1420,250000.0,0.0,500.1558606226278,1572.0,Sumbang
1421,248265.76176160632,1734.2382383936856,0.0,1568.0,Purwokerto Utara
1421,248265.76176160632,1734.2382383936856,0.0,1572.0,Sumbang
1422,97027.50876873409,132784.27106906328,643.5271390356247,1568.0,Purwokerto Utara
1422,97027.50876873409,132784.27106906328,643.5271390356247,1572.0,Sumbang
1423,4672.070205345723,244549.17921965275,1654.5589978973417,1551.0,Baturraden
1423,4672.070205345723,244549.17921965275,1654.5589978973417,1568.0,Purwokerto Utara
1423,4672.070205345723,244549.17921965275,1654.5589978973417,1572.0,Sumbang
1424,26547.170604256724,207579.03595180457,2390.56392078051,1551.0,Baturraden
1424,26547.170604256724,207579.03595180457,2390.56392078051,1568.0,Purwokerto Utara
1424,26547.170604256724,207579.03595180457,2390.56392078051,1572.0,Sumbang
1425,26564.303928222496,34986.64703419735,447.9599764704147,1551.0,Baturraden
1425,26564.303928222496,34986.64703419735,447.9599764704147,1568.0,Purwokerto Utara
1425,26564.303928222496,34986.64703419735,447.9599764704147,1572.0,Sumbang
1426,0.0,95549.85883280227,692.7283931654812,1572.0,Sumbang
1427,1969.343083421979,79359.19164360673,1269.0530285659745,1572.0,Sumbang
1428,0.0,54749.57477747909,212.95559601117557,1572.0,Sumbang
1429,50686.17383701372,71659.1472862987,1059.227521779864,1572.0,Sumbang
1430,75372.09006574762,90379.24364178236,1223.0863151750063,1572.0,Sumbang
1431,149224.5987714372,86313.1140273744,1186.0561386281422,1572.0,Sumbang
1432,214250.866525596,34726.015666775835,502.61799356472505,1572.0,Sumbang
1433,228754.5586916125,0.0,427.6474083460615,1572.0,Sumbang
1434,208089.71393317412,0.0,0.0,1572.0,Sumbang
1435,250000.0,0.0,0.0,1572.0,Sumbang
1436,191549.8062900804,30567.497728018338,362.4405147207345,1572.0,Sumbang
1437,69969.33563021045,47563.05765437058,337.12832688796,1572.0,Sumbang
1438,63963.0393805976,15769.842255249236,189.17200774121568,1557.0,Kebasen
1439,212743.89830577403,12644.236218625712,0.0,1557.0,Kebasen
1440,145884.307244516,0.0,559.8707303345644,1557.0,Kebasen
1441,244801.43365198295,0.0,0.0,1557.0,Kebasen
1442,218778.918626092,13214.56650252412,69.33520448514642,1557.0,Kebasen
1442,218778.918626092,13214.56650252412,69.33520448514642,1550.0,Banyumas
1443,23063.20609304378,147284.54399505726,1621.0903864722225,1557.0,Kebasen
1443,23063.20609304378,147284.54399505726,1621.0903864722225,1550.0,Banyumas
1444,106373.4221403217,140810.72590579334,1457.2965718626574,1557.0,Kebasen
1444,106373.4221403217,140810.72590579334,1457.2965718626574,1550.0,Banyumas
1445,214645.2912257476,29337.379727443287,0.4907759729542803,1557.0,Kebasen
1445,214645.2912257476,29337.379727443287,0.4907759729542803,1550.0,Banyumas
1446,36951.99930946976,24685.10174656435,725.321984295943,1550.0,Banyumas
1447,0.0,3722.514302750584,65.73969938459814,1550.0,Banyumas
1448,0.0,100823.97661332275,861.4086973646997,1550.0,Banyumas
1449,0.0,95490.8907504218,570.7041704686279,1550.0,Banyumas
1449,0.0,95490.8907504218,570.7041704686279,1555.0,Kalibagor
1450,0.0,48199.9932239432,546.7749968832505,1550.0,Banyumas
1450,0.0,48199.9932239432,546.7749968832505,1555.0,Kalibagor
1451,0.0,6976.471494366965,0.0,1550.0,Banyumas
1451,0.0,6976.471494366965,0.0,1555.0,Kalibagor
1451,0.0,6976.471494366965,0.0,1562.0,Patikraja
1452,0.0,0.0,0.0,1550.0,Banyumas
1452,0.0,0.0,0.0,1555.0,Kalibagor
1452,0.0,0.0,0.0,1562.0,Patikraja
1453,0.0,88416.87884024823,1198.6414846926168,1550.0,Banyumas
1453,0.0,88416.87884024823,1198.6414846926168,1555.0,Kalibagor
1453,0.0,88416.87884024823,1198.6414846926168,1562.0,Patikraja
1454,0.0,0.0,59.53003959982576,1562.0,Patikraja
1455,20804.07326840023,36259.23177866409,1151.4214149045847,1562.0,Patikraja
1456,99636.91728461569,52955.6076382689,327.59039351397774,1570.0,Sokaraja
1456,99636.91728461569,52955.6076382689,327.59039351397774,1562.0,Patikraja
1457,183006.8932938081,21580.701541851293,265.94144218405336,1570.0,Sokaraja
1457,183006.8932938081,21580.701541851293,265.94144218405336,1562.0,Patikraja
1458,248178.6806276649,266.9460924131032,0.0,1566.0,Purwokerto Selatan
1458,248178.6806276649,266.9460924131032,0.0,1570.0,Sokaraja
1459,239792.27126650125,5127.509923350303,1.6693714548674023,1566.0,Purwokerto Selatan
1459,239792.27126650125,5127.509923350303,1.6693714548674023,1570.0,Sokaraja
1460,217970.65753067675,0.0,96.6417114464644,1566.0,Purwokerto Selatan
1460,217970.65753067675,0.0,96.6417114464644,1570.0,Sokaraja
1461,221792.4869751642,28207.513024835767,746.0280706104329,1566.0,Purwokerto Selatan
1461,221792.4869751642,28207.513024835767,746.0280706104329,1570.0,Sokaraja
1462,230275.12762862205,19724.872371377955,8.20371273378749,1566.0,Purwokerto Selatan
1462,230275.12762862205,19724.872371377955,8.20371273378749,1570.0,Sokaraja
