km2,road_km_per_km2,building_area_pct,green_area_pct,city,label
0.17255975911623034,0.0,0.0,192.1021588909698,Banyumas,rendah
0.669658069872533,5.976228571236654,41.631541512179,168.07913015193813,Banyumas,rendah
0.5758038402284976,0.8509062126324247,54.75240396065549,179.6874822593355,Banyumas,rendah
0.20072282427756688,0.0,0.0,120.91646094833786,Banyumas,rendah
0.9660117301133628,1.336215082296599,19.66926036027326,139.77029090719847,Banyumas,rendah
1.0,4.706751107727617,66.52255068662221,167.9101004929486,Banyumas,sedang
0.8448553451171262,3.539199959034047,78.42489197728642,137.2410584479361,Banyumas,sedang
0.297468885537546,1.5739952174530427,17.95884918992873,262.39428338408237,Banyumas,rendah
1.0,1.3627894020927214,45.55766848175776,78.05413504968602,Banyumas,sedang
0.9823908046211454,5.378982389394432,52.76636967050932,7.883437831354972,Banyumas,sedang
0.11474396249523623,2.3110245384433767,60.52343563181372,0.0,Banyumas,sedang
0.1616797586338569,0.0,0.0,0.0,Banyumas,sedang
1.0,0.0,3.608425531902536,2.5854847156364817,Banyumas,sedang
1.0,5.570001915339435,33.76124303389278,0.0,Banyumas,sedang
0.8099019360787577,1.1000761754777075,34.01525227809156,20.07683605734606,Banyumas,sedang
0.009800992952124329,0.0,0.0,1223.2958466484474,Banyumas,rendah
0.13599926216047742,0.0,0.0,0.0,Banyumas,sedang
1.0,0.0,0.0,3.698415161634938,Banyumas,sedang
1.0,6.469414633824383,25.415198198490717,14.211702551803365,Banyumas,sedang
1.0,5.582795082555437,22.908674092135705,31.13009749915756,Banyumas,sedang
0.6805478733339255,1.3020398052852722,1.7392277657415325,23.880074800288895,Banyumas,sedang
0.5250992170722967,0.0,0.0,0.0,Banyumas,sedang
0.04831137309455403,26.27535561133493,0.0,0.0,Banyumas,sedang
0.061516983782023596,0.0,0.0,0.0,Banyumas,sedang
0.013140188732483939,0.0,0.0,0.0,Banyumas,sedang
0.020259381449423547,0.0,0.0,0.0,Banyumas,sedang
0.21589302483138512,0.0,0.0,0.0,Banyumas,sedang
1.0,0.0,0.0,3.698415161634938,Banyumas,sedang
1.0,3.4490696399378757,7.630838752443162,12.806988347127943,Banyumas,sedang
1.0,6.926500342758532,50.588023199898956,38.174248552490184,Banyumas,sedang
1.0,0.0,0.0,0.0,Banyumas,sedang
1.0,0.0,15.875903993847167,34.71781485447749,Banyumas,sedang
0.8825858447931,2.787010176265711,36.788038733161166,42.277147870363535,Banyumas,sedang
0.9835365816209666,0.0,0.0,0.0,Banyumas,sedang
0.8426812678591714,5.853472883824752,22.475605618707167,60.126442935406885,Banyumas,sedang
0.5575115976447076,0.8342412903613303,22.759091707239072,162.0879659461902,Banyumas,rendah
0.540558403193004,0.0,0.0,0.0,Banyumas,sedang
1.0,0.0,8.852898058617892,33.95233213231865,Banyumas,sedang
1.0,1.0850533913275329,28.80772004298478,64.4526116340028,Banyumas,sedang
1.0,7.418350903114055,65.23097178748789,51.667176952819325,Banyumas,sedang
1.0,4.455437479101012,12.580658220714804,48.36486566897383,Banyumas,sedang
1.0,5.66447239461631,42.89714325118082,103.43081102902833,Banyumas,rendah
1.0,6.912652990099762,60.96494374016914,74.16770302396526,Banyumas,sedang
1.0,3.4793089784839037,25.040956882502286,34.105187577294025,Banyumas,sedang
1.0,11.587398005930364,32.97449248662783,132.73247104727568,Banyumas,sedang
0.9549105795575188,3.1936092078102716,13.31815670254072,103.90274843981129,Banyumas,rendah
0.47926365180891295,3.6398956454822007,0.0,49.818090158640906,Banyumas,sedang
0.33012910302349824,0.0,0.0,0.0,Banyumas,sedang
0.16859760904258378,0.0,0.0,96.40393445178545,Banyumas,rendah
0.0004400010148765609,0.0,0.0,0.0,Banyumas,sedang
0.36882354327138034,0.0,0.0,0.0,Banyumas,sedang
0.050908037649579435,0.0,0.0,0.0,Banyumas,sedang
0.0034924952755040254,0.0,0.0,0.0,Banyumas,sedang
0.8032745187035911,0.0,25.918723536159888,0.0,Banyumas,sedang
1.0,0.0,20.81985017392027,126.8093579577521,Banyumas,rendah
1.0,3.7109807060100697,48.36492428293796,117.9419879670796,Banyumas,rendah
1.0,4.183564313489224,31.971093790119344,67.0311646695346,Banyumas,sedang
1.0,0.0,0.5161762540892134,38.36486263090274,Banyumas,sedang
1.0,4.392635178317146,0.63112380511877,79.88628934995769,Banyumas,sedang
1.0,1.2246939303512963,54.62332361130675,51.854585359010976,Banyumas,sedang
1.0,3.9506223130109412,48.70545110561539,33.85829633164612,Banyumas,sedang
1.0,3.7375209188159526,47.432695243492724,58.24315468550413,Banyumas,sedang
1.0,5.837605003216936,40.21069990971504,84.87240540794099,Banyumas,sedang
1.0,5.393094907520242,15.391651048603613,28.11573027061375,Banyumas,sedang
1.0,0.0,0.0,33.91484991872837,Banyumas,sedang
0.7844505451453596,1.2331232206211673,71.48420759152911,70.0647519378695,Banyumas,sedang
0.21952425517992158,7.923573509475459,253.37116703574404,0.02557180071197928,Banyumas,tinggi
0.03313830557347539,10.74825090976744,0.03332071924935132,0.1469955229774917,Banyumas,sedang
0.12171691088340537,0.0,0.0,0.0,Banyumas,sedang
0.8762739955275942,0.0,0.0,52.21087959597692,Banyumas,sedang
1.0,0.770266825248391,2.605820541675134,14.863378556685522,Banyumas,sedang
0.9234547312096995,0.0,0.0,2.6336558089073683,Banyumas,sedang
0.9640086177638792,0.0,5.456800558592327,6.034369121782092,Banyumas,sedang
1.0,1.0913522022269417,5.260402763901754,76.29108601760942,Banyumas,sedang
1.0,4.612354887290001,42.07615597682236,128.0266940083529,Banyumas,rendah
1.0,5.859876366366312,38.12526466749275,128.26808364124497,Banyumas,rendah
1.0,1.211349909695933,15.074095056136983,82.70569427428043,Banyumas,sedang
1.0,0.0,0.0,31.35095512842925,Banyumas,sedang
1.0,5.329169153044656,11.94146123128677,44.12260548397431,Banyumas,sedang
