grid_id,kecamatan,cell_area_m2,bangunan_m2,hijau_m2,jalan_m,road_km_per_km2,building_area_pct,green_area_pct,ratio_green_building,ratio_road_building,score,kategori_emisi,wilayah
37,Mantrijeron,250000.0,0.0,0.0,6592.607562163312,26.370430248653246,0.0,0.0,0.0,6592.607562163312,0.13122578836850404,Sedang,Yogyakarta
37,Mantrijeron,250000.0,0.0,0.0,6592.607562163312,26.370430248653246,0.0,0.0,0.0,6592.607562163312,0.13122578836850404,Sedang,Yogyakarta
37,Kraton,250000.0,0.0,0.0,6592.607562163312,26.370430248653246,0.0,0.0,0.0,6592.607562163312,0.13122578836850404,Sedang,Yogyakarta
37,Kraton,250000.0,0.0,0.0,6592.607562163312,26.370430248653246,0.0,0.0,0.0,6592.607562163312,0.13122578836850404,Sedang,Yogyakarta
38,Kraton,250000.0,0.0,2070.5822902752425,3077.9317880340564,12.311727152136225,0.0,0.8282329161100969,2070.5822902752425,3077.9317880340564,0.054593857012437685,Rendah,Yogyakarta
39,Gondomanan,250000.0,0.0,0.0,9918.862358711694,39.675449434846776,0.0,0.0,0.0,9918.862358711694,0.19743485721960802,Tinggi,Yogyakarta
39,Gondomanan,250000.0,0.0,0.0,9918.862358711694,39.675449434846776,0.0,0.0,0.0,9918.862358711694,0.19743485721960802,Tinggi,Yogyakarta
39,Gondomanan,250000.0,0.0,0.0,9918.862358711694,39.675449434846776,0.0,0.0,0.0,9918.862358711694,0.19743485721960802,Tinggi,Yogyakarta
39,Kraton,250000.0,0.0,0.0,9918.862358711694,39.675449434846776,0.0,0.0,0.0,9918.862358711694,0.19743485721960802,Tinggi,Yogyakarta
39,Kraton,250000.0,0.0,0.0,9918.862358711694,39.675449434846776,0.0,0.0,0.0,9918.862358711694,0.19743485721960802,Tinggi,Yogyakarta
39,Kraton,250000.0,0.0,0.0,9918.862358711694,39.675449434846776,0.0,0.0,0.0,9918.862358711694,0.19743485721960802,Tinggi,Yogyakarta
39,Ngampilan,250000.0,0.0,0.0,9918.862358711694,39.675449434846776,0.0,0.0,0.0,9918.862358711694,0.19743485721960802,Tinggi,Yogyakarta
39,Ngampilan,250000.0,0.0,0.0,9918.862358711694,39.675449434846776,0.0,0.0,0.0,9918.862358711694,0.19743485721960802,Tinggi,Yogyakarta
39,Ngampilan,250000.0,0.0,0.0,9918.862358711694,39.675449434846776,0.0,0.0,0.0,9918.862358711694,0.19743485721960802,Tinggi,Yogyakarta
40,Gondomanan,250000.0,0.0,0.0,6730.291374381948,26.92116549752779,0.0,0.0,0.0,6730.291374381948,0.13396638328995314,Sedang,Yogyakarta
40,Gondomanan,250000.0,0.0,0.0,6730.291374381948,26.92116549752779,0.0,0.0,0.0,6730.291374381948,0.13396638328995314,Sedang,Yogyakarta
40,Ngampilan,250000.0,0.0,0.0,6730.291374381948,26.92116549752779,0.0,0.0,0.0,6730.291374381948,0.13396638328995314,Sedang,Yogyakarta
40,Ngampilan,250000.0,0.0,0.0,6730.291374381948,26.92116549752779,0.0,0.0,0.0,6730.291374381948,0.13396638328995314,Sedang,Yogyakarta
41,Gondomanan,250000.0,0.0,0.0,8550.320351955088,34.20128140782035,0.0,0.0,0.0,8550.320351955088,0.17019404210075395,Tinggi,Yogyakarta
41,Gondomanan,250000.0,0.0,0.0,8550.320351955088,34.20128140782035,0.0,0.0,0.0,8550.320351955088,0.17019404210075395,Tinggi,Yogyakarta
41,Gondomanan,250000.0,0.0,0.0,8550.320351955088,34.20128140782035,0.0,0.0,0.0,8550.320351955088,0.17019404210075395,Tinggi,Yogyakarta
41,Ngampilan,250000.0,0.0,0.0,8550.320351955088,34.20128140782035,0.0,0.0,0.0,8550.320351955088,0.17019404210075395,Tinggi,Yogyakarta
41,Ngampilan,250000.0,0.0,0.0,8550.320351955088,34.20128140782035,0.0,0.0,0.0,8550.320351955088,0.17019404210075395,Tinggi,Yogyakarta
41,Ngampilan,250000.0,0.0,0.0,8550.320351955088,34.20128140782035,0.0,0.0,0.0,8550.320351955088,0.17019404210075395,Tinggi,Yogyakarta
41,Gedong Tengen,250000.0,0.0,0.0,8550.320351955088,34.20128140782035,0.0,0.0,0.0,8550.320351955088,0.17019404210075395,Tinggi,Yogyakarta
41,Gedong Tengen,250000.0,0.0,0.0,8550.320351955088,34.20128140782035,0.0,0.0,0.0,8550.320351955088,0.17019404210075395,Tinggi,Yogyakarta
41,Gedong Tengen,250000.0,0.0,0.0,8550.320351955088,34.20128140782035,0.0,0.0,0.0,8550.320351955088,0.17019404210075395,Tinggi,Yogyakarta
42,Gedong Tengen,250000.0,0.0,0.0,2245.1872452360867,8.980748980944346,0.0,0.0,0.0,2245.1872452360867,0.04469042992668836,Rendah,Yogyakarta
43,Gedong Tengen,250000.0,0.0,27153.275242288146,6015.662929743215,24.06265171897286,0.0,10.861310096915258,27153.275242288146,6015.662929743215,0.032241679917165394,Rendah,Yogyakarta
43,Gedong Tengen,250000.0,0.0,27153.275242288146,6015.662929743215,24.06265171897286,0.0,10.861310096915258,27153.275242288146,6015.662929743215,0.032241679917165394,Rendah,Yogyakarta
43,Jetis,250000.0,0.0,27153.275242288146,6015.662929743215,24.06265171897286,0.0,10.861310096915258,27153.275242288146,6015.662929743215,0.032241679917165394,Rendah,Yogyakarta
43,Jetis,250000.0,0.0,27153.275242288146,6015.662929743215,24.06265171897286,0.0,10.861310096915258,27153.275242288146,6015.662929743215,0.032241679917165394,Rendah,Yogyakarta
